order_id,customer_id,order_timestamp,promised_delivery_date,actual_delivery_date,product_name,category,quantity,gross_sales_usd,discount_rate,net_sales_usd,cost_usd,sales_channel,shipping_mode,warehouse,sales_region,returned_flag,satisfaction_score,customer_segment
O500820,C30391,2025-12-21 03:00:00,2025-12-24,2025-12-23,Printer Ink,Supplies,3.0,124.26,0.15,105.62,84.16,B2B Sales,Express ,VAN-WH1,west,False,3.0,SMB
O500821,C31075,2025-09-13 16:00:00,2025-09-19,2025-09-22,Webcam,Electronics,1.0,114.13,0.2,91.3,57.4,B2B Sales,Express,DAL-WH2,EU,False,2.0,SMB
O500822,C30173,2025-06-16 07:00:00,2025-06-20,2025-06-22,Printer Ink,Supplies,1.0,45.12,0.1,40.61,25.5,Retail,Express,BER-WH3,West,True,3.0,smb
O500823,C30533,2025-10-29 11:00:00,2025-11-05,2025-11-07,"Monitor 27""",Electronics,1.0,238.62,0.25,178.97,129.61,Online,standard,TOR-WH1,East,False,3.0,Consumer
O500824,C30732,10/05/2025 22:00,2025-05-17,2025-05-17,Desk Lamp,Furniture,2.0,124.55,0.15,105.87,82.7,Online,standard,VAN-WH1,East,True,3.0,smb
O500825,C30574,2025-01-05 08:00:00,2025-01-11,01/10/2025,Laptop Stand,Accessories,2.0,81.34,0.25,61.01,48.68,Online,Express,TOR-WH1,West,False,5.0,smb
O500826,C30024,2025-07-30 17:00:00,2025-08-06,2025-08-19,Mouse,Electronics,3.0,139.57,0.05,132.59,85.69,Online,Same Day,DAL-WH2,West,False,,smb
O500827,C31679,2025-01-03 09:00:00,2025-01-09,2025-01-11,USB-C Hub,Accessories,3.0,145.85,0.1,131.26,84.99,Online,standard,TOR-WH1,Central,False,4.0,Consumer
O500828,C30966,2025-08-01 08:00:00,2025-08-08,2025-08-07,Office Chair,Furniture,1.0,283.57,0.2,226.86,179.29,B2B Sales,standard,DAL-WH2,EU,False,4.0,Enterprise
O500829,C30076,2025-06-06 00:00:00,2025-06-12,2025-06-14,"Monitor 27""",Electronics,2.0,602.74,0.15,512.33,328.87,online,Standard,VAN-WH1,Central,False,4.0,smb
O500830,C30844,2025-09-11 18:00:00,2025-09-14,2025-09-17,"Monitor 27""",Electronics,3.0,845.72,0.0,845.72,525.67,Online,Express,TOR-WH1,west,False,4.0,
O500831,C30818,2025-08-18 00:00:00,2025-08-21,2025-08-21,Desk Lamp,Furniture,1.0,54.13,0.15,46.01,36.32,Online,Express,TOR-WH1,Central,True,2.0,SMB
O500832,C31507,12/08/2025 10:00,2025-08-15,2025-08-15,Webcam,Electronics,1.0,113.82,0.1,102.44,61.87,online,Express ,DAL-WH2,west,False,3.0,smb
O500833,C30656,2025-08-24 04:00:00,2025-08-29,2025-08-31,Office Chair,Furniture,1.0,236.26,0.1,212.63,126.69,Retail,Standard,TOR-WH1,East,False,4.0,
O500834,C31261,2025-01-10 10:00:00,2025-01-13,2025-01-17,USB-C Hub,Accessories,4.0,199.48,0.05,189.51,121.97,B2B Sales,Same Day,BER-WH3,West,False,5.0,Enterprise
O500835,C30306,2025-08-04 07:00:00,2025-08-11,2025-08-13,Webcam,Electronics,3.0,293.9,0.25,220.42,130.71,Online,standard,,EU,False,4.0,Enterprise
O500836,C31387,2025-03-04 17:00:00,2025-03-07,03/07/2025,Desk Lamp,Furniture,1.0,52.4,0.25,39.3,28.33,online,Express ,,Central,False,3.0,Consumer
O500837,C31209,2025-07-13 06:00:00,2025-07-15,2025-07-19,USB-C Hub,Accessories,3.0,157.48,0.25,118.11,66.4,Marketplace,Standard,TOR-WH1,Central,False,3.0,
O500838,C30788,2025-09-04 06:00:00,2025-09-08,2025-09-09,Notebook Pack,Supplies,4.0,86.26,0.1,77.63,61.04,Marketplace,Express,,East,False,,Consumer
O500839,C31489,2025-07-25 13:00:00,2025-07-29,2025-07-31,USB-C Hub,Accessories,2.0,85.32,0.1,76.79,59.77,Retail,Same Day,DAL-WH2,EU,True,1.0,smb
O500840,C31166,01/05/2025 13:00,2025-05-06,2025-05-07,Mouse,Electronics,3.0,141.45,0.1,127.3,101.39,online,standard,,East,False,4.0,Consumer
O500841,C30450,2025-02-23 06:00:00,2025-03-02,2025-03-01,Webcam,Electronics,2.0,192.5,0.15,163.62,116.36,B2B Sales,standard,DAL-WH2,West,False,5.0,SMB
O500842,C31454,2025-09-29 17:00:00,2025-10-02,2025-10-01,Mouse,Electronics,1.0,46.32,0.05,44.0,26.06,B2B Sales,Express,,East,False,4.0,SMB
O500843,C30433,2025-09-01 19:00:00,2025-09-04,2025-09-06,Keyboard,Electronics,2.0,142.03,0.15,120.73,81.84,Online,standard,BER-WH3,Central,False,5.0,Enterprise
O500844,C30432,2025-02-13 16:00:00,2025-02-15,2025-02-18,Laptop Stand,Accessories,1.0,42.35,0.0,42.35,29.54,online,Express,VAN-WH1,West,False,4.0,Consumer
O500845,C30510,2025-09-12 00:00:00,2025-09-18,2025-09-21,Notebook Pack,Supplies,1.0,18.24,0.25,13.68,9.97,B2B Sales,Express ,,Central,False,5.0,Consumer
O500846,C31121,2025-03-21 14:00:00,2025-03-26,2025-03-28,Laptop Stand,Accessories,4.0,136.81,0.25,102.61,81.72,Online,Standard,TOR-WH1,West,True,2.0,
O500847,C30221,2025-02-02 12:00:00,2025-02-08,02/11/2025,Office Chair,Furniture,6.0,1672.89,0.05,1589.25,1090.95,Online,Standard,DAL-WH2,East,False,3.0,Consumer
O500848,C31085,18/06/2025 13:00,2025-06-20,2025-06-22,Keyboard,Electronics,4.0,337.03,0.1,303.33,168.05,online,Express ,,Central,False,3.0,smb
O500849,C30137,2025-04-19 15:00:00,2025-04-21,2025-04-20,Notebook Pack,Supplies,1.0,20.36,0.0,20.36,13.53,Retail,Same Day,VAN-WH1,East,True,3.0,
O500850,C30112,2025-02-21 21:00:00,2025-02-28,2025-03-03,Keyboard,Electronics,2.0,163.1,0.05,154.94,91.29,Marketplace,Express ,VAN-WH1,west,False,3.0,Enterprise
O500851,C31411,2025-06-08 13:00:00,2025-06-11,2025-06-15,Webcam,Electronics,2.0,187.25,0.1,168.53,122.13,Online,Same Day,DAL-WH2,East,False,3.0,Consumer
O500852,C30558,2025-08-14 14:00:00,2025-08-20,2025-08-24,Mouse,Electronics,3.0,120.38,0.15,102.32,61.3,Marketplace,Express,VAN-WH1,EU,True,1.0,
O500853,C30614,2025-09-07 00:00:00,2025-09-12,2025-09-15,USB-C Hub,Accessories,2.0,116.19,0.2,92.95,51.43,Retail,Same Day,,Central,False,4.0,smb
O500854,C30129,2025-09-07 11:00:00,2025-09-09,2025-09-09,Mouse,Electronics,1.0,40.08,0.25,30.06,20.74,Online,Standard,,Central,False,3.0,Consumer
O500855,C30428,2025-03-19 16:00:00,2025-03-24,2025-03-27,Webcam,Electronics,1.0,98.16,0.1,88.34,67.87,B2B Sales,Express,,West,False,3.0,
O500856,C31474,19/06/2025 07:00,2025-06-25,2025-06-25,USB-C Hub,Accessories,4.0,176.61,0.0,176.61,97.35,B2B Sales,Express ,,East,False,4.0,SMB
O500857,C31562,2025-12-07 00:00:00,2025-12-10,2025-12-10,Mouse,Electronics,3.0,119.4,0.2,95.52,67.57,online,standard,VAN-WH1,west,False,4.0,smb
O500858,C31487,2025-02-28 13:00:00,2025-03-05,03/07/2025,Laptop Stand,Accessories,4.0,174.35,0.1,156.91,97.13,B2B Sales,Same Day,DAL-WH2,EU,False,3.0,
O500859,C30099,2025-05-02 17:00:00,2025-05-08,2025-05-11,Notebook Pack,Supplies,1.0,17.66,0.1,15.89,10.28,Retail,Same Day,TOR-WH1,EU,False,2.0,
O500860,C31231,2025-03-09 22:00:00,2025-03-14,2025-03-13,USB-C Hub,Accessories,3.0,126.53,0.0,126.53,79.69,Retail,Standard,VAN-WH1,west,False,4.0,
O500861,C31012,2025-05-20 14:00:00,2025-05-27,2025-05-29,USB-C Hub,Accessories,2.0,91.69,0.15,77.94,46.36,B2B Sales,standard,,west,False,2.0,smb
O500862,C31212,2025-01-11 11:00:00,2025-01-15,2025-01-15,Office Chair,Furniture,3.0,829.17,0.25,621.88,372.45,B2B Sales,Express ,,East,False,4.0,Consumer
O500863,C31570,2025-09-13 09:00:00,2025-09-16,2025-09-20,Webcam,Electronics,2.0,229.29,0.25,171.97,124.05,Marketplace,standard,DAL-WH2,west,False,5.0,smb
O500864,C31130,05/06/2025 17:00,2025-06-09,2025-06-13,Printer Ink,Supplies,3.0,135.24,0.1,121.72,87.53,online,Standard,VAN-WH1,East,False,4.0,smb
O500865,C31359,2025-12-18 14:00:00,2025-12-25,2025-12-28,Webcam,Electronics,2.0,172.61,0.0,172.61,129.27,Marketplace,Same Day,TOR-WH1,EU,False,5.0,
O500866,C30032,2025-02-07 20:00:00,2025-02-12,2025-02-15,"Monitor 27""",Electronics,2.0,602.96,0.15,512.52,402.9,online,Express ,BER-WH3,Central,False,4.0,Consumer
O500867,C31568,2025-08-30 18:00:00,2025-09-03,2025-09-04,"Monitor 27""",Electronics,2.0,666.72,0.1,600.05,405.94,Marketplace,Express,TOR-WH1,Central,False,4.0,Enterprise
O500868,C31357,2025-07-26 04:00:00,2025-07-30,2025-08-01,Keyboard,Electronics,4.0,339.86,0.1,305.87,211.06,B2B Sales,Same Day,VAN-WH1,west,False,,Consumer
O500869,C31141,2025-05-12 20:00:00,2025-05-19,05/21/2025,"Monitor 27""",Electronics,3.0,738.42,0.2,590.74,434.63,Online,Express,DAL-WH2,west,False,3.0,SMB
O500870,C30975,2025-06-21 18:00:00,2025-06-26,2025-06-30,Keyboard,Electronics,3.0,216.07,0.1,194.46,129.02,Retail,Same Day,VAN-WH1,Central,False,4.0,
O500871,C30175,2025-10-08 00:00:00,2025-10-10,2025-10-13,Webcam,Electronics,4.0,459.31,0.25,344.48,251.15,B2B Sales,Express,TOR-WH1,Central,False,5.0,
O500872,C31693,18/01/2025 05:00,2025-01-21,2025-01-21,Laptop Stand,Accessories,1.0,42.93,0.05,40.78,28.29,Retail,Standard,,EU,True,2.0,Enterprise
O500873,C31472,2025-06-09 19:00:00,2025-06-15,2025-06-19,Notebook Pack,Supplies,3.0,64.88,0.15,55.15,36.99,B2B Sales,Same Day,VAN-WH1,West,False,1.0,
O500874,C30043,2025-05-07 10:00:00,2025-05-10,2025-05-14,Office Chair,Furniture,1.0,265.53,0.05,252.25,179.6,online,standard,,EU,False,3.0,Enterprise
O500875,C30278,2025-12-09 21:00:00,2025-12-12,2025-12-15,"Monitor 27""",Electronics,2.0,674.39,0.0,674.39,412.11,Retail,Same Day,,west,False,3.0,Enterprise
O500876,C30528,2025-01-07 15:00:00,2025-01-13,2025-01-15,Mouse,Electronics,4.0,194.49,0.1,175.04,118.26,Marketplace,Standard,BER-WH3,West,False,4.0,Consumer
O500877,C30234,2025-12-14 03:00:00,2025-12-20,2025-12-21,USB-C Hub,Accessories,3.0,153.87,0.05,146.18,111.53,online,Same Day,VAN-WH1,EU,True,3.0,SMB
O500878,C30731,2025-09-03 22:00:00,2025-09-05,2025-09-09,Keyboard,Electronics,1.0,84.22,0.15,71.59,46.75,B2B Sales,Express,,East,False,4.0,smb
O500879,C31721,2025-11-25 08:00:00,2025-11-27,2025-11-26,Laptop Stand,Accessories,2.0,88.34,0.15,75.09,55.87,online,Express,,East,False,5.0,Consumer
O500880,C30258,21/11/2025 14:00,2025-11-28,12/11/2025,Office Chair,Furniture,2.0,454.57,0.15,386.38,300.98,online,standard,DAL-WH2,West,False,2.0,SMB
O500881,C31140,2025-01-11 02:00:00,2025-01-14,2025-01-27,USB-C Hub,Accessories,3.0,155.91,0.15,132.52,84.46,Marketplace,Same Day,BER-WH3,west,False,4.0,Consumer
O500882,C31360,2025-12-24 03:00:00,2025-12-28,2026-01-01,Notebook Pack,Supplies,1.0,17.77,0.15,15.1,11.91,online,Same Day,,East,False,4.0,
O500883,C30024,2025-06-07 21:00:00,2025-06-10,2025-06-09,Office Chair,Furniture,1.0,218.56,0.05,207.63,156.81,B2B Sales,Express,DAL-WH2,west,False,3.0,smb
O500884,C31592,2025-11-30 17:00:00,2025-12-06,2025-12-08,Printer Ink,Supplies,1.0,39.01,0.0,39.01,28.06,Retail,Standard,TOR-WH1,west,False,5.0,Enterprise
O500885,C30682,2025-10-28 09:00:00,2025-11-02,2025-11-06,Mouse,Electronics,2.0,72.23,0.25,54.17,35.68,B2B Sales,standard,,EU,True,1.0,SMB
O500886,C30479,2025-02-27 05:00:00,2025-03-03,2025-03-05,Office Chair,Furniture,1.0,238.49,0.1,214.64,170.33,Marketplace,standard,,East,False,4.0,smb
O500887,C30458,2025-08-05 11:00:00,2025-08-12,2025-08-12,Printer Ink,Supplies,3.0,152.03,0.05,144.43,97.02,Online,Express ,VAN-WH1,west,False,4.0,Enterprise
O500888,C31502,22/01/2025 15:00,2025-01-25,2025-01-25,USB-C Hub,Accessories,1.0,46.15,0.25,34.61,19.47,Retail,Express,,west,False,3.0,
O500889,C30381,2025-10-12 13:00:00,2025-10-16,2025-10-18,Webcam,Electronics,4.0,393.4,0.1,354.06,229.28,B2B Sales,Standard,DAL-WH2,East,False,4.0,Enterprise
O500890,C30321,2025-07-24 03:00:00,2025-07-27,2025-07-31,Laptop Stand,Accessories,1.0,41.54,0.2,33.23,20.99,Online,Express ,TOR-WH1,West,False,3.0,SMB
O500891,C30768,2025-06-29 01:00:00,2025-07-02,07/02/2025,Mouse,Electronics,1.0,35.12,0.1,31.61,25.02,online,Standard,BER-WH3,west,False,4.0,
O500892,C30461,2025-12-01 04:00:00,2025-12-03,2025-12-03,Notebook Pack,Supplies,1.0,21.71,0.15,18.45,10.24,B2B Sales,Standard,BER-WH3,West,True,2.0,smb
O500893,C30881,2025-08-23 16:00:00,2025-08-28,2025-08-28,Laptop Stand,Accessories,1.0,36.41,0.25,27.31,20.98,Retail,Express,VAN-WH1,Central,False,4.0,Enterprise
O500894,C30681,2025-02-06 17:00:00,2025-02-12,2025-02-14,USB-C Hub,Accessories,3.0,148.46,0.15,126.19,80.78,Online,Express ,,East,False,3.0,
O500895,C30075,2025-04-13 13:00:00,2025-04-17,2025-04-16,Printer Ink,Supplies,1.0,48.65,0.05,46.22,26.81,B2B Sales,Express ,VAN-WH1,East,False,3.0,Enterprise
O500896,C30477,28/05/2025 05:00,2025-06-02,2025-06-02,USB-C Hub,Accessories,1.0,54.61,0.0,54.61,38.59,Online,Same Day,,EU,False,3.0,Consumer
O500897,C30961,2025-03-28 07:00:00,2025-03-31,2025-04-01,Webcam,Electronics,1.0,99.42,0.25,74.56,42.56,B2B Sales,standard,TOR-WH1,west,False,4.0,SMB
O500898,C30432,2025-01-22 10:00:00,2025-01-27,2025-01-26,USB-C Hub,Accessories,4.0,201.93,0.25,151.45,88.44,B2B Sales,Express ,,West,False,4.0,smb
O500899,C30755,2025-05-20 16:00:00,2025-05-26,2025-05-25,Office Chair,Furniture,3.0,613.96,0.25,460.47,288.64,Online,standard,VAN-WH1,west,False,3.0,SMB
O500900,C31145,2025-04-18 20:00:00,2025-04-24,2025-05-07,Laptop Stand,Accessories,1.0,32.54,0.25,24.41,15.6,B2B Sales,Standard,BER-WH3,East,False,3.0,SMB
O500901,C31415,2025-07-22 15:00:00,2025-07-27,2025-07-29,Notebook Pack,Supplies,2.0,41.69,0.0,41.69,25.26,Retail,Same Day,VAN-WH1,EU,False,4.0,
O500902,C30231,2025-02-14 02:00:00,2025-02-16,02/19/2025,Webcam,Electronics,3.0,358.45,0.05,340.53,258.12,Marketplace,Standard,BER-WH3,EU,False,2.0,Enterprise
O500903,C31340,2025-02-26 11:00:00,2025-02-28,2025-02-27,Notebook Pack,Supplies,1.0,19.26,0.25,14.45,9.21,Marketplace,Standard,,west,False,3.0,Consumer
O500904,C31180,22/03/2025 20:00,2025-03-25,2025-03-24,Desk Lamp,Furniture,3.0,205.92,0.15,175.03,97.58,online,Same Day,VAN-WH1,EU,False,3.0,Consumer
O500905,C31419,2025-07-16 11:00:00,2025-07-18,2025-07-17,Keyboard,Electronics,4.0,329.57,0.15,280.13,211.49,B2B Sales,Standard,BER-WH3,west,False,4.0,Consumer
O500906,C31478,2025-11-10 11:00:00,2025-11-14,2025-11-16,Office Chair,Furniture,1.0,249.56,0.15,212.13,139.02,B2B Sales,standard,VAN-WH1,west,True,4.0,Enterprise
O500907,C30025,2025-10-05 22:00:00,2025-10-08,2025-10-08,Laptop Stand,Accessories,1.0,35.63,0.05,33.85,23.77,Retail,standard,VAN-WH1,west,False,3.0,smb
O500908,C30303,2025-05-15 20:00:00,2025-05-20,2025-05-19,USB-C Hub,Accessories,6.0,322.55,0.0,322.55,238.3,B2B Sales,Express ,BER-WH3,EU,False,3.0,Enterprise
O500909,C31106,2025-06-14 21:00:00,2025-06-16,2025-06-20,"Monitor 27""",Electronics,1.0,277.07,0.1,249.36,184.53,B2B Sales,Express,,East,False,5.0,Enterprise
O500910,C31250,2025-01-17 13:00:00,2025-01-19,2025-01-23,Desk Lamp,Furniture,2.0,136.26,0.0,136.26,75.44,online,Express ,BER-WH3,East,False,2.0,smb
O500911,C30728,2025-08-10 19:00:00,2025-08-16,2025-08-17,Office Chair,Furniture,2.0,434.04,0.15,368.93,214.31,online,Express ,,Central,False,3.0,Enterprise
O500912,C31197,23/12/2025 11:00,2025-12-27,2025-12-26,Notebook Pack,Supplies,1.0,18.1,0.1,16.29,9.53,online,Same Day,VAN-WH1,west,False,3.0,Enterprise
O500913,C30382,2025-02-02 03:00:00,2025-02-07,02/08/2025,Mouse,Electronics,3.0,135.25,0.1,121.73,75.43,B2B Sales,Standard,VAN-WH1,Central,False,5.0,
O500914,C30447,2025-05-06 14:00:00,2025-05-12,2025-05-16,Laptop Stand,Accessories,1.0,42.82,0.05,40.68,25.07,Retail,Standard,,EU,True,1.0,Consumer
O500915,C31260,2025-10-07 05:00:00,2025-10-14,2025-10-13,"Monitor 27""",Electronics,1.0,236.95,0.05,225.1,177.72,online,Express,VAN-WH1,West,False,5.0,
O500916,C30176,2025-05-24 07:00:00,2025-05-26,2025-05-28,USB-C Hub,Accessories,1.0,53.09,0.05,50.44,37.94,Online,Express ,BER-WH3,East,False,4.0,
O500917,C31599,2025-03-13 08:00:00,2025-03-19,2025-03-20,Laptop Stand,Accessories,1.0,44.05,0.25,33.04,18.73,online,Same Day,DAL-WH2,Central,False,2.0,
O500918,C31360,2025-01-21 01:00:00,2025-01-24,2025-01-26,Keyboard,Electronics,2.0,170.52,0.25,127.89,97.28,Marketplace,Express ,BER-WH3,west,True,1.0,Enterprise
O500919,C30575,2025-03-07 04:00:00,2025-03-10,2025-03-14,"Monitor 27""",Electronics,4.0,970.12,0.1,873.11,593.08,online,Same Day,,East,False,3.0,smb
O500920,C31257,07/04/2025 18:00,2025-04-12,2025-04-11,Mouse,Electronics,1.0,37.16,0.1,33.44,22.65,online,Express,DAL-WH2,Central,False,3.0,SMB
O500921,C31773,2025-04-07 02:00:00,2025-04-13,2025-04-24,Keyboard,Electronics,3.0,232.89,0.1,209.6,118.22,Online,Express ,TOR-WH1,Central,False,4.0,
O500922,C30403,2025-11-10 16:00:00,2025-11-14,2025-11-13,Keyboard,Electronics,4.0,362.75,0.1,326.48,231.48,online,Express ,TOR-WH1,East,False,3.0,SMB
O500923,C30125,2025-10-21 08:00:00,2025-10-28,2025-10-28,Keyboard,Electronics,3.0,272.72,0.05,259.08,195.22,Marketplace,Standard,TOR-WH1,West,False,5.0,Enterprise
O500924,C30277,2025-11-03 07:00:00,2025-11-07,11/14/2025,Desk Lamp,Furniture,1.0,56.81,0.25,42.61,27.05,online,Standard,DAL-WH2,EU,False,3.0,smb
O500925,C30023,2025-01-19 18:00:00,2025-01-25,2025-01-25,Keyboard,Electronics,4.0,282.05,0.1,253.85,145.16,Marketplace,standard,BER-WH3,west,False,3.0,SMB
O500926,C31396,2025-01-09 00:00:00,2025-01-13,2025-01-15,Laptop Stand,Accessories,3.0,99.73,0.15,84.77,60.1,Retail,Standard,DAL-WH2,East,False,2.0,Consumer
O500927,C30861,2025-05-25 12:00:00,2025-05-31,2025-05-30,Office Chair,Furniture,3.0,725.9,0.15,617.01,468.21,online,standard,BER-WH3,East,False,3.0,Enterprise
O500928,C30773,17/09/2025 12:00,2025-09-19,2025-09-23,Mouse,Electronics,2.0,76.14,0.05,72.33,56.08,online,Express,BER-WH3,East,False,4.0,smb
O500929,C31319,2025-05-26 22:00:00,2025-05-29,2025-05-29,Notebook Pack,Supplies,1.0,18.74,0.1,16.87,10.5,Online,Express ,TOR-WH1,Central,False,4.0,smb
O500930,C31393,2025-08-17 05:00:00,2025-08-19,2025-08-27,Laptop Stand,Accessories,1.0,44.14,0.1,39.73,28.04,Retail,standard,DAL-WH2,Central,False,4.0,SMB
O500931,C31086,2025-07-10 13:00:00,2025-07-13,2025-07-15,Desk Lamp,Furniture,1.0,63.44,0.05,60.27,45.79,B2B Sales,Express ,,EU,False,3.0,SMB
O500932,C30822,2025-07-21 12:00:00,2025-07-25,2025-07-26,USB-C Hub,Accessories,1.0,54.3,0.0,54.3,36.52,Retail,Same Day,BER-WH3,EU,True,2.0,Enterprise
O500933,C30128,2025-09-06 21:00:00,2025-09-12,2025-09-21,"Monitor 27""",Electronics,2.0,563.98,0.25,422.99,275.64,B2B Sales,Express ,VAN-WH1,Central,False,5.0,SMB
O500934,C31173,2025-02-25 02:00:00,2025-03-02,2025-03-04,"Monitor 27""",Electronics,5.0,1212.01,0.15,1030.21,799.4,Online,Express,BER-WH3,west,False,4.0,Enterprise
O500935,C30814,2025-09-20 12:00:00,2025-09-23,09/26/2025,Desk Lamp,Furniture,3.0,186.35,0.0,186.35,145.74,Retail,standard,BER-WH3,East,False,3.0,
O500936,C31474,13/03/2025 16:00,2025-03-20,2025-03-24,Laptop Stand,Accessories,1.0,44.6,0.15,37.91,29.53,Marketplace,Express ,VAN-WH1,East,False,3.0,SMB
O500937,C30673,2025-01-25 14:00:00,2025-01-31,2025-01-31,Mouse,Electronics,3.0,148.0,0.1,133.2,96.36,Online,standard,DAL-WH2,East,False,5.0,Enterprise
O500938,C31670,2025-07-01 04:00:00,2025-07-05,2025-07-08,Desk Lamp,Furniture,3.0,209.24,0.05,198.78,147.01,online,Same Day,,west,False,4.0,Enterprise
O500939,C30340,2025-06-22 08:00:00,2025-06-24,2025-06-24,Mouse,Electronics,1.0,36.44,0.0,36.44,22.61,Online,Standard,TOR-WH1,West,False,4.0,
O500940,C30161,2025-01-20 09:00:00,2025-01-26,2025-01-28,Desk Lamp,Furniture,1.0,52.19,0.15,44.36,28.09,B2B Sales,Standard,TOR-WH1,Central,False,2.0,SMB
O500941,C30644,2025-01-17 04:00:00,2025-01-24,2025-01-28,"Monitor 27""",Electronics,1.0,308.49,0.25,231.37,127.42,Retail,Express,TOR-WH1,Central,False,5.0,SMB
O500942,C31283,2025-01-05 14:00:00,2025-01-07,2025-01-09,Printer Ink,Supplies,5.0,214.0,0.15,181.9,109.19,online,Express ,VAN-WH1,East,False,4.0,
O500943,C30323,2025-09-17 21:00:00,2025-09-19,2025-09-18,Laptop Stand,Accessories,1.0,35.48,0.2,28.38,20.32,Online,Same Day,TOR-WH1,west,False,3.0,Enterprise
O500944,C31433,03/02/2025 01:00,2025-02-09,2025-02-11,Mouse,Electronics,1.0,34.73,0.1,31.26,24.47,online,Standard,BER-WH3,west,False,3.0,Enterprise
O500945,C30977,2025-05-24 22:00:00,2025-05-29,2025-05-29,Keyboard,Electronics,3.0,247.98,0.0,247.98,181.72,Marketplace,Express,BER-WH3,West,False,5.0,Consumer
O500946,C30001,2025-04-15 10:00:00,2025-04-21,04/20/2025,Office Chair,Furniture,2.0,544.67,0.05,517.44,412.89,Retail,standard,DAL-WH2,East,False,4.0,SMB
O500947,C31001,2025-02-12 21:00:00,2025-02-18,2025-02-22,Webcam,Electronics,5.0,455.78,0.05,432.99,328.05,Marketplace,Express,VAN-WH1,west,False,3.0,Enterprise
O500948,C30460,2025-11-14 22:00:00,2025-11-17,2025-11-18,Office Chair,Furniture,1.0,245.08,0.25,183.81,102.7,online,Same Day,BER-WH3,Central,False,4.0,SMB
O500949,C30928,2025-06-21 02:00:00,2025-06-27,2025-06-29,Notebook Pack,Supplies,1.0,16.57,0.1,14.91,11.35,Marketplace,Standard,TOR-WH1,EU,True,3.0,
O500950,C30669,2025-07-31 13:00:00,2025-08-06,2025-08-06,Mouse,Electronics,1.0,37.93,0.1,34.14,23.66,online,Standard,VAN-WH1,Central,False,3.0,Consumer
O500951,C30452,2025-03-29 07:00:00,2025-04-01,2025-04-02,Printer Ink,Supplies,2.0,102.39,0.2,81.91,46.46,Retail,Express,TOR-WH1,west,False,3.0,Enterprise
O500952,C30251,22/07/2025 22:00,2025-07-27,2025-07-28,Printer Ink,Supplies,1.0,49.79,0.0,49.79,33.95,Online,Express,BER-WH3,West,False,3.0,
O500953,C30056,2025-06-27 10:00:00,2025-07-02,2025-07-06,Notebook Pack,Supplies,3.0,54.68,0.25,41.01,28.95,Online,Express,BER-WH3,East,False,3.0,Enterprise
O500954,C30356,2025-07-11 20:00:00,2025-07-18,2025-07-18,Webcam,Electronics,2.0,178.04,0.05,169.14,110.5,Marketplace,Express,DAL-WH2,west,False,3.0,Consumer
O500955,C30522,2025-01-10 04:00:00,2025-01-12,2025-01-15,"Monitor 27""",Electronics,2.0,644.3,0.05,612.08,387.48,Retail,Same Day,VAN-WH1,west,False,4.0,
O500956,C30505,2025-12-29 00:00:00,2026-01-03,2026-01-07,"Monitor 27""",Electronics,1.0,284.48,0.05,270.26,171.57,online,Express,,EU,False,4.0,
O500957,C31449,2025-01-03 16:00:00,2025-01-09,01/12/2025,Keyboard,Electronics,3.0,227.2,0.1,204.48,163.47,Online,standard,TOR-WH1,west,False,3.0,smb
O500958,C30544,2025-09-19 11:00:00,2025-09-25,2025-09-27,Webcam,Electronics,2.0,198.04,0.2,158.43,120.62,Marketplace,Express ,VAN-WH1,East,False,4.0,Enterprise
O500959,C30540,2025-05-08 08:00:00,2025-05-12,2025-05-14,Keyboard,Electronics,2.0,143.99,0.0,143.99,97.64,B2B Sales,Standard,VAN-WH1,Central,False,,Enterprise
O500960,C30797,20/11/2025 13:00,2025-11-26,2025-11-26,"Monitor 27""",Electronics,1.0,243.06,0.2,194.45,121.02,Marketplace,Express,DAL-WH2,East,False,4.0,Consumer
O500961,C31201,2025-08-06 14:00:00,2025-08-10,2025-08-14,Printer Ink,Supplies,1.0,52.32,0.15,44.47,30.55,Marketplace,Express,VAN-WH1,East,True,3.0,smb
O500962,C30673,2025-06-13 02:00:00,2025-06-17,2025-06-20,Office Chair,Furniture,1.0,214.64,0.1,193.18,154.01,Retail,standard,TOR-WH1,west,False,4.0,Enterprise
O500963,C30125,2025-07-20 21:00:00,2025-07-25,2025-07-25,Printer Ink,Supplies,2.0,85.08,0.2,68.06,51.83,Marketplace,Standard,TOR-WH1,West,False,5.0,smb
O500964,C31179,2025-01-13 11:00:00,2025-01-16,2025-01-16,Mouse,Electronics,1.0,48.2,0.15,40.97,28.71,online,standard,DAL-WH2,West,False,3.0,
O500965,C30049,2025-07-10 14:00:00,2025-07-17,2025-07-31,Keyboard,Electronics,3.0,223.13,0.15,189.66,119.09,Marketplace,Same Day,,west,False,4.0,Enterprise
O500966,C31139,2025-07-12 12:00:00,2025-07-18,2025-07-19,Desk Lamp,Furniture,1.0,60.45,0.2,48.36,34.24,Retail,Express,,Central,False,4.0,
O500967,C30866,2025-03-17 19:00:00,2025-03-22,2025-03-24,Keyboard,Electronics,2.0,187.32,0.1,168.59,132.06,online,standard,BER-WH3,Central,False,2.0,Enterprise
O500968,C30827,26/07/2025 22:00,2025-07-29,07/29/2025,Laptop Stand,Accessories,1.0,34.64,0.25,25.98,16.83,Online,Express ,VAN-WH1,Central,False,4.0,SMB
